Femur,Province,Sex,WesternMediterranean,GreekEast,SouthEastEurope,NorthWestEurope,Date,Italy
446.00,30,0,1,0,0,0,450,1
446.00,30,0,1,0,0,0,-500,1
446.00,30,1,1,0,0,0,-500,1
446.00,30,0,1,0,0,0,-500,1
447.50,3,0,1,0,0,0,450,0
447.50,3,1,1,0,0,0,450,0
448.00,3,0,1,0,0,0,-200,0
448.00,3,0,1,0,0,0,-200,0
448.00,3,0,1,0,0,0,-200,0
448.00,3,0,1,0,0,0,-200,0
448.00,3,0,1,0,0,0,-200,0
448.00,3,0,1,0,0,0,-200,0
448.00,30,0,1,0,0,0,-395,1
448.00,30,1,1,0,0,0,-395,1
448.00,6,0,1,0,0,0,600,0
448.00,6,0,1,0,0,0,600,0
448.00,6,0,1,0,0,0,600,0
448.58,30,0,1,0,0,0,-300,1
448.58,30,0,1,0,0,0,-300,1
448.58,30,0,1,0,0,0,-300,1
448.58,30,0,1,0,0,0,-300,1
448.58,30,0,1,0,0,0,-300,1
448.58,30,0,1,0,0,0,-300,1
449.00,3,0,1,0,0,0,250,0
449.00,3,0,1,0,0,0,250,0
449.00,3,0,1,0,0,0,250,0
449.08,30,0,1,0,0,0,-300,1
449.08,30,0,1,0,0,0,-300,1
449.08,30,0,1,0,0,0,-300,1
449.08,30,0,1,0,0,0,-300,1
449.08,30,0,1,0,0,0,-300,1
449.08,30,0,1,0,0,0,-300,1
450.00,29,0,1,0,0,0,450,0
450.00,29,0,1,0,0,0,450,0
450.00,29,0,1,0,0,0,450,0
450.00,29,0,1,0,0,0,450,0
450.00,29,0,1,0,0,0,450,0
450.00,29,0,1,0,0,0,450,0
450.00,29,0,1,0,0,0,450,0
450.00,15,0,1,0,0,0,650,0
450.00,15,0,1,0,0,0,650,0
450.00,15,0,1,0,0,0,650,0
450.00,15,0,1,0,0,0,650,0
450.00,15,0,1,0,0,0,650,0
450.00,15,0,1,0,0,0,650,0
450.00,15,0,1,0,0,0,650,0
450.00,15,0,1,0,0,0,650,0
450.00,3,0,1,0,0,0,484,0
450.00,3,1,1,0,0,0,484,0
450.00,3,1,1,0,0,0,458,0
450.00,3,0,1,0,0,0,458,0
450.00,30,0,1,0,0,0,450,1
450.00,30,1,1,0,0,0,450,1
450.00,30,0,1,0,0,0,450,1
450.59,30,0,1,0,0,0,-300,1
450.59,30,0,1,0,0,0,-300,1
450.59,30,0,1,0,0,0,-300,1
450.59,30,0,1,0,0,0,-300,1
450.59,30,0,1,0,0,0,-300,1
450.59,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,30,0,1,0,0,0,-300,1
451.60,28,0,1,0,0,0,267,0
451.60,28,0,1,0,0,0,267,0
451.60,28,0,1,0,0,0,267,0
451.60,28,0,1,0,0,0,267,0
451.60,28,0,1,0,0,0,267,0
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,-350,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,650,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,450,1
452.00,30,0,1,0,0,0,450,1
452.00,30,0,1,0,0,0,450,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.00,30,0,1,0,0,0,200,1
452.60,30,0,1,0,0,0,-300,1
452.60,30,0,1,0,0,0,-300,1
452.60,30,0,1,0,0,0,-300,1
452.60,30,0,1,0,0,0,-300,1
452.60,30,0,1,0,0,0,-300,1
452.60,30,0,1,0,0,0,-300,1
452.60,29,0,1,0,0,0,400,0
452.60,29,0,1,0,0,0,400,0
452.60,29,0,1,0,0,0,400,0
452.60,29,0,1,0,0,0,400,0
452.60,29,0,1,0,0,0,400,0
452.60,29,0,1,0,0,0,400,0
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,30,0,1,0,0,0,-400,1
453.00,15,0,1,0,0,0,650,0
453.00,15,0,1,0,0,0,650,0
453.00,15,0,1,0,0,0,650,0
453.00,15,0,1,0,0,0,650,0
453.00,30,0,1,0,0,0,113,1
453.00,30,0,1,0,0,0,113,1
453.00,30,0,1,0,0,0,113,1
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,15,0,1,0,0,0,-100,0
453.00,15,0,1,0,0,0,-100,0
453.00,15,0,1,0,0,0,-100,0
453.00,15,0,1,0,0,0,-100,0
453.00,15,0,1,0,0,0,-100,0
453.00,15,0,1,0,0,0,-100,0
453.00,30,1,1,0,0,0,-288,1
453.00,30,0,1,0,0,0,-288,1
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,29,0,1,0,0,0,450,0
453.00,30,0,1,0,0,0,-250,1
453.00,30,0,1,0,0,0,-250,1
453.00,30,0,1,0,0,0,-250,1
453.00,30,0,1,0,0,0,-250,1
453.00,30,0,1,0,0,0,-250,1
453.00,30,0,1,0,0,0,-250,1
453.00,30,0,1,0,0,0,-250,1
453.00,30,0,1,0,0,0,-250,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
453.60,30,0,1,0,0,0,-300,1
454.00,30,0,1,0,0,0,650,1
454.00,30,0,1,0,0,0,650,1
454.00,30,0,1,0,0,0,650,1
454.00,30,0,1,0,0,0,650,1
454.00,30,0,1,0,0,0,650,1
454.00,30,0,1,0,0,0,650,1
454.00,30,0,1,0,0,0,650,1
454.00,30,0,1,0,0,0,650,1
454.00,32,0,1,0,0,0,550,0
454.00,32,0,1,0,0,0,550,0
454.00,32,0,1,0,0,0,550,0
454.00,32,0,1,0,0,0,550,0
454.00,15,0,1,0,0,0,650,0
454.00,15,0,1,0,0,0,650,0
454.00,15,0,1,0,0,0,650,0
454.00,15,0,1,0,0,0,650,0
454.00,30,0,1,0,0,0,-400,1
454.00,30,0,1,0,0,0,-400,1
454.00,30,0,1,0,0,0,-400,1
454.00,30,0,1,0,0,0,-400,1
454.00,30,0,1,0,0,0,-400,1
454.00,30,0,1,0,0,0,-400,1
454.00,30,0,1,0,0,0,-250,1
454.00,30,0,1,0,0,0,-250,1
454.00,30,0,1,0,0,0,-250,1
454.00,30,0,1,0,0,0,-250,1
454.00,30,0,1,0,0,0,-250,1
454.00,30,0,1,0,0,0,-250,1
454.00,30,0,1,0,0,0,-250,1
454.00,30,0,1,0,0,0,-250,1
454.11,30,0,1,0,0,0,-300,1
454.11,30,0,1,0,0,0,-300,1
454.11,30,0,1,0,0,0,-300,1
454.11,30,0,1,0,0,0,-300,1
454.11,30,0,1,0,0,0,-300,1
454.11,30,0,1,0,0,0,-300,1
454.61,30,0,1,0,0,0,600,1
454.61,30,0,1,0,0,0,600,1
454.61,30,0,1,0,0,0,600,1
454.61,30,0,1,0,0,0,600,1
454.61,30,0,1,0,0,0,600,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,650,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,450,1
455.00,30,0,1,0,0,0,450,1
455.00,30,0,1,0,0,0,450,1
455.00,30,0,1,0,0,0,450,1
455.00,6,0,1,0,0,0,600,0
455.00,6,1,1,0,0,0,600,0
455.00,6,0,1,0,0,0,600,0
455.00,30,0,1,0,0,0,400,1
455.00,30,0,1,0,0,0,400,1
455.00,30,0,1,0,0,0,400,1
455.00,30,0,1,0,0,0,400,1
455.00,30,0,1,0,0,0,400,1
455.00,30,0,1,0,0,0,400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,-400,1
455.00,30,0,1,0,0,0,113,1
455.00,30,0,1,0,0,0,113,1
455.00,30,0,1,0,0,0,113,1
455.00,30,0,1,0,0,0,113,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.50,30,0,1,0,0,0,-600,1
455.61,30,0,1,0,0,0,-300,1
455.61,30,0,1,0,0,0,-300,1
455.61,30,0,1,0,0,0,-300,1
455.61,30,0,1,0,0,0,-300,1
455.61,30,0,1,0,0,0,-300,1
455.61,30,0,1,0,0,0,-300,1
457.00,30,0,1,0,0,0,-375,1
457.00,30,0,1,0,0,0,-375,1
457.00,30,0,1,0,0,0,-375,1
457.00,30,0,1,0,0,0,-375,1
457.00,30,0,1,0,0,0,-375,1
457.00,30,0,1,0,0,0,-375,1
457.00,30,0,1,0,0,0,400,1
457.00,30,0,1,0,0,0,400,1
457.00,30,0,1,0,0,0,400,1
457.00,30,0,1,0,0,0,400,1
457.00,30,0,1,0,0,0,400,1
457.00,30,0,1,0,0,0,400,1
457.12,30,0,1,0,0,0,-300,1
457.12,30,0,1,0,0,0,-300,1
457.12,30,0,1,0,0,0,-300,1
457.12,30,0,1,0,0,0,-300,1
457.12,30,0,1,0,0,0,-300,1
457.12,30,0,1,0,0,0,-300,1
457.50,30,0,1,0,0,0,200,1
457.50,30,0,1,0,0,0,200,1
457.50,30,0,1,0,0,0,200,1
457.50,30,0,1,0,0,0,200,1
457.50,30,0,1,0,0,0,200,1
457.50,30,0,1,0,0,0,200,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,30,0,1,0,0,0,-400,1
458.00,15,0,1,0,0,0,650,0
458.00,15,0,1,0,0,0,650,0
458.00,15,0,1,0,0,0,650,0
458.00,15,0,1,0,0,0,650,0
458.13,30,0,1,0,0,0,-300,1
458.13,30,0,1,0,0,0,-300,1
458.13,30,0,1,0,0,0,-300,1
458.13,30,0,1,0,0,0,-300,1
458.13,30,0,1,0,0,0,-300,1
458.13,30,0,1,0,0,0,-300,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-350,1
458.63,30,0,1,0,0,0,-300,1
458.63,30,0,1,0,0,0,-300,1
458.63,30,0,1,0,0,0,-300,1
458.63,30,0,1,0,0,0,-300,1
458.63,30,0,1,0,0,0,-300,1
458.63,30,0,1,0,0,0,-300,1
458.63,30,0,1,0,0,0,390,1
458.63,30,0,1,0,0,0,390,1
458.63,30,0,1,0,0,0,390,1
458.63,30,0,1,0,0,0,390,1
458.63,30,0,1,0,0,0,600,1
458.63,30,0,1,0,0,0,600,1
458.63,30,0,1,0,0,0,600,1
458.63,30,0,1,0,0,0,600,1
458.63,30,0,1,0,0,0,600,1
458.63,30,0,1,0,0,0,600,1
458.63,30,0,1,0,0,0,317,1
458.63,30,1,1,0,0,0,317,1
458.63,30,0,1,0,0,0,317,1
459.00,32,0,1,0,0,0,586,0
459.00,32,0,1,0,0,0,586,0
459.00,32,0,1,0,0,0,586,0
459.00,32,0,1,0,0,0,586,0
459.00,32,0,1,0,0,0,586,0
459.00,32,0,1,0,0,0,586,0
459.00,32,0,1,0,0,0,586,0
459.00,44,0,1,0,0,0,-292,0
459.00,44,1,1,0,0,0,-292,0
459.00,44,0,1,0,0,0,-292,0
459.00,30,0,1,0,0,0,200,1
459.00,30,0,1,0,0,0,200,1
459.00,30,0,1,0,0,0,200,1
459.00,30,0,1,0,0,0,200,1
459.00,30,0,1,0,0,0,200,1
459.00,30,0,1,0,0,0,200,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,30,0,1,0,0,0,800,1
460.00,15,0,1,0,0,0,650,0
460.00,15,0,1,0,0,0,650,0
460.00,15,0,1,0,0,0,650,0
460.00,15,0,1,0,0,0,650,0
460.00,15,0,1,0,0,0,650,0
460.00,15,0,1,0,0,0,650,0
460.00,15,0,1,0,0,0,650,0
460.00,15,0,1,0,0,0,650,0
460.00,29,0,1,0,0,0,500,0
460.00,29,0,1,0,0,0,500,0
460.00,29,0,1,0,0,0,500,0
460.00,29,0,1,0,0,0,500,0
460.00,29,0,1,0,0,0,500,0
460.00,32,0,1,0,0,0,550,0
460.00,32,0,1,0,0,0,550,0
460.00,32,0,1,0,0,0,550,0
460.00,32,0,1,0,0,0,550,0
460.00,30,0,1,0,0,0,200,1
460.00,30,0,1,0,0,0,200,1
460.00,30,0,1,0,0,0,200,1
460.00,30,0,1,0,0,0,200,1
460.00,30,0,1,0,0,0,200,1
460.00,30,0,1,0,0,0,113,1
460.00,30,0,1,0,0,0,113,1
460.00,30,0,1,0,0,0,113,1
460.00,30,0,1,0,0,0,113,1
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.14,25,0,1,0,0,0,217,0
460.64,30,0,1,0,0,0,-300,1
460.64,30,0,1,0,0,0,-300,1
460.64,30,0,1,0,0,0,-300,1
460.64,30,0,1,0,0,0,-300,1
460.64,30,0,1,0,0,0,-300,1
460.64,30,0,1,0,0,0,-300,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.00,30,0,1,0,0,0,800,1
461.50,30,1,1,0,0,0,-288,1
461.50,30,0,1,0,0,0,-288,1
461.50,30,0,1,0,0,0,400,1
461.50,30,0,1,0,0,0,400,1
461.50,30,0,1,0,0,0,400,1
461.50,30,0,1,0,0,0,400,1
461.50,30,0,1,0,0,0,400,1
461.64,30,0,1,0,0,0,-300,1
461.64,30,0,1,0,0,0,-300,1
461.64,30,0,1,0,0,0,-300,1
461.64,30,0,1,0,0,0,-300,1
461.64,30,0,1,0,0,0,-300,1
461.64,30,0,1,0,0,0,-300,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,800,1
462.00,30,0,1,0,0,0,200,1
462.00,30,0,1,0,0,0,200,1
462.00,30,0,1,0,0,0,200,1
462.00,30,0,1,0,0,0,200,1
462.00,30,0,1,0,0,0,200,1
462.50,30,0,1,0,0,0,-500,1
462.50,30,0,1,0,0,0,-500,1
462.50,30,0,1,0,0,0,-500,1
462.50,30,0,1,0,0,0,-500,1
462.50,30,0,1,0,0,0,-500,1
463.65,30,0,1,0,0,0,-300,1
463.65,30,0,1,0,0,0,-300,1
463.65,30,0,1,0,0,0,-300,1
463.65,30,0,1,0,0,0,-300,1
463.65,30,0,1,0,0,0,-300,1
463.65,30,0,1,0,0,0,-300,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
463.65,30,0,1,0,0,0,600,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
464.00,30,0,1,0,0,0,800,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-400,1
465.00,30,0,1,0,0,0,-500,1
465.00,30,1,1,0,0,0,-500,1
465.00,30,0,1,0,0,0,-500,1
466.00,30,0,1,0,0,0,350,1
466.00,30,0,1,0,0,0,350,1
466.00,30,0,1,0,0,0,350,1
466.00,30,0,1,0,0,0,350,1
466.00,30,0,1,0,0,0,350,1
466.00,30,0,1,0,0,0,350,1
466.00,30,0,1,0,0,0,350,1
467.00,30,0,1,0,0,0,-300,1
467.00,30,0,1,0,0,0,-300,1
467.00,30,0,1,0,0,0,-300,1
467.00,30,0,1,0,0,0,-300,1
467.00,30,0,1,0,0,0,-300,1
467.00,32,0,1,0,0,0,550,0
467.00,32,0,1,0,0,0,550,0
467.00,32,0,1,0,0,0,550,0
467.00,32,0,1,0,0,0,550,0
467.00,32,0,1,0,0,0,550,0
467.00,32,0,1,0,0,0,550,0
467.00,32,0,1,0,0,0,550,0
467.00,32,0,1,0,0,0,550,0
467.50,30,0,1,0,0,0,550,1
467.50,30,0,1,0,0,0,550,1
467.50,30,0,1,0,0,0,550,1
468.00,32,0,1,0,0,0,550,0
468.00,32,0,1,0,0,0,550,0
468.00,32,0,1,0,0,0,550,0
468.00,32,0,1,0,0,0,550,0
470.00,3,0,1,0,0,0,550,0
470.00,3,0,1,0,0,0,550,0
470.00,3,0,1,0,0,0,550,0
470.00,3,0,1,0,0,0,550,0
470.00,30,0,1,0,0,0,700,1
470.00,30,0,1,0,0,0,700,1
470.00,30,0,1,0,0,0,700,1
470.00,30,0,1,0,0,0,700,1
470.00,30,0,1,0,0,0,700,1
470.00,30,0,1,0,0,0,700,1
470.00,30,0,1,0,0,0,113,1
470.00,30,0,1,0,0,0,113,1
470.00,30,0,1,0,0,0,113,1
470.00,30,0,1,0,0,0,113,1
470.69,30,0,1,0,0,0,-300,1
470.69,30,0,1,0,0,0,-300,1
470.69,30,0,1,0,0,0,-300,1
470.69,30,0,1,0,0,0,-300,1
470.69,30,0,1,0,0,0,-300,1
470.69,30,0,1,0,0,0,-300,1
470.69,30,0,1,0,0,0,350,1
470.69,30,0,1,0,0,0,350,1
470.69,30,0,1,0,0,0,350,1
470.69,30,0,1,0,0,0,350,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,30,0,1,0,0,0,810,1
471.00,32,0,1,0,0,0,550,0
471.00,32,0,1,0,0,0,550,0
471.00,32,0,1,0,0,0,550,0
471.00,32,0,1,0,0,0,550,0
471.69,30,0,1,0,0,0,-300,1
471.69,30,0,1,0,0,0,-300,1
471.69,30,0,1,0,0,0,-300,1
471.69,30,0,1,0,0,0,-300,1
471.69,30,0,1,0,0,0,-300,1
471.69,30,0,1,0,0,0,-300,1
472.00,30,0,1,0,0,0,-400,1
472.00,30,0,1,0,0,0,-400,1
472.00,30,0,1,0,0,0,-400,1
472.00,30,0,1,0,0,0,-400,1
472.00,30,0,1,0,0,0,-400,1
472.50,30,1,1,0,0,0,-500,1
472.50,30,1,1,0,0,0,-500,1
472.70,30,0,1,0,0,0,450,1
472.70,30,0,1,0,0,0,450,1
472.70,30,0,1,0,0,0,450,1
472.70,30,0,1,0,0,0,450,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.00,30,0,1,0,0,0,738,1
473.50,30,0,1,0,0,0,450,1
473.50,30,0,1,0,0,0,450,1
473.50,30,0,1,0,0,0,450,1
473.50,30,0,1,0,0,0,450,1
473.70,30,0,1,0,0,0,-467,1
473.70,30,0,1,0,0,0,-467,1
473.70,30,0,1,0,0,0,-467,1
474.00,30,0,1,0,0,0,-450,1
474.00,30,1,1,0,0,0,-450,1
474.00,30,0,1,0,0,0,350,1
474.00,30,0,1,0,0,0,350,1
474.00,30,0,1,0,0,0,350,1
475.71,30,0,1,0,0,0,-300,1
475.71,30,0,1,0,0,0,-300,1
475.71,30,0,1,0,0,0,-300,1
475.71,30,0,1,0,0,0,-300,1
475.71,30,0,1,0,0,0,-300,1
475.71,30,0,1,0,0,0,-300,1
476.72,25,0,1,0,0,0,700,0
476.72,25,0,1,0,0,0,700,0
476.72,25,0,1,0,0,0,700,0
476.72,25,0,1,0,0,0,700,0
476.72,25,0,1,0,0,0,700,0
478.00,30,0,1,0,0,0,-350,1
478.00,30,0,1,0,0,0,-350,1
478.00,30,0,1,0,0,0,-350,1
478.00,30,0,1,0,0,0,-350,1
478.00,30,0,1,0,0,0,-350,1
478.00,30,0,1,0,0,0,-350,1
478.00,30,0,1,0,0,0,-350,1
478.00,30,0,1,0,0,0,-350,1
478.72,30,0,1,0,0,0,-300,1
478.72,30,0,1,0,0,0,-300,1
478.72,30,0,1,0,0,0,-300,1
478.72,30,0,1,0,0,0,-300,1
478.72,30,0,1,0,0,0,-300,1
478.72,30,0,1,0,0,0,-300,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,650,1
479.00,30,0,1,0,0,0,-500,1
479.00,30,1,1,0,0,0,-500,1
480.00,3,1,1,0,0,0,484,0
480.00,3,0,1,0,0,0,484,0
480.00,30,0,1,0,0,0,380,1
480.00,30,0,1,0,0,0,380,1
480.00,30,0,1,0,0,0,380,1
480.00,30,0,1,0,0,0,380,1
480.00,30,0,1,0,0,0,380,1
480.00,30,1,1,0,0,0,-500,1
480.00,30,0,1,0,0,0,-500,1
482.00,30,0,1,0,0,0,450,1
482.00,30,0,1,0,0,0,450,1
482.00,30,0,1,0,0,0,450,1
482.00,30,0,1,0,0,0,450,1
483.00,32,0,1,0,0,0,550,0
483.00,32,0,1,0,0,0,550,0
483.00,32,0,1,0,0,0,550,0
483.00,32,0,1,0,0,0,550,0
483.00,30,0,1,0,0,0,-300,1
483.00,30,0,1,0,0,0,-300,1
483.00,30,0,1,0,0,0,-300,1
483.00,30,0,1,0,0,0,-300,1
